"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"145","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.51144,43.89516
"146","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.45834,43.24699
"147","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.43931,43.22379
"148","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,2.7454,43.3536
"149","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.03692,43.38182
"150","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,6.07864,43.38792
"151","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.11306,43.52348
"152","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,2.78,43.05
"153","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.882,43.64
"154","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,4.012,43.596
"155","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.49721,42.53839
"156","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.14644,43.39048
"157","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,-1.32318,46.15584
"158","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,4.5492,43.65299
"159","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,4.66786,43.47125
"160","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,4.42084,43.47477
"161","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.18237,42.53687
"162","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.41267,42.17784
"163","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.19442,41.41097
"164","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.50711,42.10172
"165","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.16174,42.30751
"166","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.18827,42.37941
"167","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.17815,41.41942
"168","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.16134,42.30759
"169","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France","France m�tropolitaine",9.3868,42.17192
"170","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.45383,42.71149
"171","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.55174,42.11561
"172","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.147,42.30539
"173","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,8.99779,42.53689
"174","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.18806,42.37954
"175","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.15164,41.38843
"176","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.02544,43.35597
"177","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.01485,43.58414
"178","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.02941,43.78444
"179","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.65178,43.29692
"180","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.71191,43.79529
"181","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,2.28296,43.12495
"182","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,4.51755,43.96969
"183","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.97655,44.05404
"184","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.03329,43.84855
"185","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Israel",NA,34.8,32.02
"186","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Israel",NA,34.83,31.92
"187","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Girona",3.1703,42.2673
"188","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,3.12093,42.50461
"189","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Girona",3.0587,41.7927
"190","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Israel",NA,34.76,31.82
"191","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.23654,42.09397
"192","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,5.21781,43.42182
"193","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,8.72936,41.97017
"194","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","France",NA,9.49719,42.09929
"195","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Menorca",3.836673,39.978523
"196","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Menorca",4.033646,39.941391
"197","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Menorca",4.206419,39.991427
"198","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Menorca",4.017218,39.993985
"199","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Menorca",3.828447,39.999476
"200","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xerotricha","Xerotricha conspurcata","Spain","Menorca",3.897579,39.992096
