"","phylum","class","order","family","genus","species","country","adm1","lon","lat"
"193","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.62021,43.48694
"194","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","France",NA,5.50531,43.52181
"195","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Russia",NA,37.84,44.74
"196","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Croatia",NA,15.1675,44.5762
"197","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Turkey","Amasya",35.831,40.657
"198","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Croatia",NA,14.60333,45.12667
"199","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Georgia",NA,42.367,42.45
"200","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Croatia",NA,14.53,45.31
"201","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Croatia",NA,14.43,45.33
"202","Mollusca","Gastropoda","Stylommatophora","Geomitridae","Xeropicta","Xeropicta derbentina","Georgia",NA,44.73,41.84
